rpid,parent_rpid,username,content,like_count,timestamp,ip_location
152928504464,0,小冷等等,以前我读书的时候，他人和我说看这书有意思吗，有打游戏爽吗，有撸串爽么？我不知道该怎样反驳 ，现在我有了答案。感谢罗老师。,2,1676733959,IP属地：安徽
152890524496,0,雅山宠儿,被玻璃划伤一个口子，拇指和食指交界处，不断的流血，缝了两针。自始至终我都很坦然，我想到正在看的《平凡的世界》，孙少平搬石头划烂的后背，还要继续为了生活奋斗。真的给了我力量，在手术台安静的缝了两针。,2,1676719831,IP属地：北京
152875237104,0,桃花酒巷的妖,这个男人十分钟让我给他花了两个币[妙啊],3,1676713759,IP属地：陕西
152703523104,0,冰翎0,那如果现在上班996下班累的一批 没有时间读书阿[大哭][大哭][大哭][大哭] 其实也想要改变,0,1676620187,IP属地：河北
152649712624,0,曾经沧海忘难为水,你们也可以看看我发的视频,0,1676581132,IP属地：河南
152649650528,0,曾经沧海忘难为水,说的太对了，罗翔老师,0,1676581111,IP属地：河南
152601335744,0,无聊の余庆,[脱单doge][脱单doge][脱单doge][支持][支持][支持][支持],1,1676550801,IP属地：湖南
152436890320,0,怎么才能和你交朋友,《魔鬼代言人》,1,1676452029,IP属地：黑龙江
152395384960,0,卡皮巴拉九号,飞去如花，不能存影。,1,1676429828,IP属地：河南
152382401680,0,R0m6ntic1sm,只是想站在各个伟人的视角去看世界，了解世界,0,1676420781,IP属地：四川
152270892016,0,T_Foenix,我在读西游记,0,1676351732,IP属地：重庆
152121915680,0,喜欢拧瓶盖,只有当一个人什么都不缺的时候，才能真正做到非功利性阅读吧，谁能在生活的重压下真正做到心无旁骛，真正做到非功利性阅读啊,3,1676261904,IP属地：河南
152081336144,0,寂灭又生生,寻找一方净土，与人类伟大的、闪烁的灵魂对话。每一本书，都是他们的倾诉，好像在说着：“我们可真像”，好像看见了我和他们心照不宣的笑。,1,1676220854,IP属地：四川
152067382720,0,四出功夫戏,想获得发自内心的踏实感和从容感,1,1676214629,IP属地：江苏
152037025504,0,无变化的洛奇亚,越去发掘越感觉渺小,1,1676202691,IP属地：安徽
151784432928,0,萝卜喵子,读书可以解决很多问题，尤其是心理问题，还有一些无法理解的人际关系问题，社会问题，读几本经典书籍啥都明白了，系统性地里里外外剖析明白，而且还能治本👍,3,1676077893,IP属地：英国
151684900352,0,是QQ酱,最近在读《格列佛游记》,2,1676019156,IP属地：浙江
151629622144,0,高熵狂人,读书可以快速有效的超越今生，快速积累前人的见识和智慧，是只靠自己永所不及的境界,1,1675990435,IP属地：美国
151603499392,0,楚茹风,"您准备好了吗，跟人类伟大的灵魂对话，用他的利斧劈开你那冰冷、傲慢、自恋、自怜的内心。
                                                                                                       ——罗翔",1,1675959166,IP属地：福建
151560387536,0,涙詪,罗翔老师这个视频真的太经典了，之前在班级的课上放过一次，后来又重刷了好几遍[脱单doge],3,1675942045,IP属地：广东
151504581408,0,唐糖的田心花园,请问，如何阅读一本书，是哪位作者的书，老师说的这本。,1,1675915242,IP属地：上海
151445057200,0,西瓜苹果香蕉梨汁,因为知道自己浅薄,0,1675866798,IP属地：福建
151408902944,0,你看__又急,为了高人一等,1,1675852084,IP属地：江苏
151368595568,0,Boring_tramp,[口罩],0,1675831594,IP属地：海南
151368475120,0,Boring_tramp,大家帮个忙，把我顶上去，这个案件我想给罗翔老师看看@温柔JUNZ[委屈][吓],3,1675831585,IP属地：海南
151313204464,0,账号已注销,为了解答自己的问题,0,1675783995,IP属地：安徽
151299100592,0,面条菌丶,感觉被老师看透了,0,1675778811,IP属地：浙江
151294039920,0,老衲洗发用精油,为了充实自己，让自己那可躁动的心安静下来,0,1675776823,IP属地：河南
151290434048,0,阿拉斯加のRIN,《语文数学英语政治历史物理化学》,0,1675775352,IP属地：江西
151290324496,0,老海1973,罗老师，我有个问题想请教您，刑法关于组织卖淫罪和非法买卖器官罪的量刑合理吗？都是通过非法买卖来牟利，组织买卖身体比买卖器官还要严重？,0,1675775310,IP属地：湖北
151282866944,0,一只快乐滴小青蛙,老师有没有推荐的书，普通人可以看民法典吗，这种能买到吗，想增加点法律知识[给心心][给心心],0,1675772210,IP属地：山东
151240002528,0,和平友善再问禁言,付出和回报不成比例，等何时真的出现读书有用的结果我回来投币，辛辛苦苦三年又三年不如舍友玩三年游戏回家继承家产,0,1675751885,IP属地：河北
151221778304,0,闲鱼游啊游2022,"读书不是为了炫耀，读书是为了培养自己的智慧
讲真，之前读书功利性太强了。有时候就是为了微信的阅读时长而已",0,1675743356,IP属地：北京
151184974784,0,乌雅沅琪,读书只是为了能自己跟自己和谐相处。不惧怕漫漫人生里持续长久的寂寞。,0,1675705976,IP属地：陕西
151093055984,0,在下王按剑,越是读书，越能感觉到自身的渺小，来说一个悲观知识点吧，即便我穷尽一生来人类历史长河的书籍，至死也读不完1%，就光是中国古文就够我研究研究一辈子的了，更不要说外国的历史了,0,1675665431,IP属地：河北
151092658496,0,在下王按剑,历史学和宇宙学了解的多了，就越来越觉得人类这个种族太渺小了，甚至银河系也太渺小了，如同大树飘一叶，太仓减一粟。,0,1675665226,IP属地：河北
151092213312,0,在下王按剑,个人意见，我认为读书和念书要分得清，念书是为了更高的学历，更好的工作，而读书却是一辈子的事情，读书最大的作用就是培养一个人独立思考的能力。,3,1675665018,IP属地：河北
151025204272,0,瑞瑞收金,读了书才不会词穷[脱单doge],1,1675614761,IP属地：江西
150990469392,0,无情123到此,我读书是为了躲避外面的纷纷扰扰，沉浸在一个不一样的世界里，让我远离一些下头的事[妙啊]。但是我读书大多没什么思考，就一些时候有感而发，这种读书的方法有问题吗？,0,1675602603,IP属地：福建
150945764736,0,君临天夏忆,非功利性的书籍有推荐吗？不喜欢读书，但是罗老师说，非功利性的读书可以去给我们面对人生的勇气,0,1675585955,IP属地：上海
150763295280,0,橘子喂土豆,发现一条好弹幕：保持谦卑不是去扼杀自己的骄傲，而是去发现自己的渺小,16,1675497481,IP属地：陕西
150657541184,0,呆bye,听得我热泪盈眶是怎么回事[tv_大哭],1,1675435742,IP属地：河南
150474622688,0,encounterFYWY,@tupil96500,0,1675347718,IP属地：四川
150314430880,0,黑色外套同学,人为妇人所生，多有忧患。,1,1675268363,未知
150293740656,0,叹感人令,@真爱电脑配件与蓝白碗,1,1675261623,IP属地：江苏
150221477424,0,該账号封禁中,读对自己有用的书算不算功利心呢(可能我这个问题有点傻[捂眼]),0,1675236638,IP属地：宁夏
150221259232,0,裳沅-,我读了一本书，叫《法律的细节》😎,2,1675236569,IP属地：北京
149964923312,0,郑正富李小龙,"您准备好了吗，跟人类伟大的灵魂对话，用他的利斧劈开你那冰冷、傲慢、自恋、自怜的内心。
                                                                                                       ——罗翔",3,1675103231,IP属地：马来西亚
149948753408,0,阿朱冲呀,马上去读书[笑哭],1,1675094347,IP属地：重庆
149856302944,0,KIKL-LZU,罗翔凭什么有这么多人支持？他只是传播着伟大的知识，哪里比得上我们哥哥的媚眼？,5,1675062537,IP属地：重庆
149817240272,0,nyzgx,用showmaker的话说，如果你的家庭条件一般你的资质又平平，那么你必须要考虑读书是不是你改变命运仅有的机会。,2,1675047362,IP属地：吉林
149816378192,0,曲线居士,宋真宗有很强的功力说的那句话,1,1675047009,IP属地：江苏
149769313168,0,Hack-北极方阵,求助罗老师https://b23.tv/BV1fA411674s [微笑],1,1675007340,IP属地：江西
149750254256,0,清水洗后不掉色,我们需要的书是什么，练习册，知识点，,1,1675001158,IP属地：内蒙古
149750066000,0,清水洗后不掉色,读书培养智慧，可是高考是只看分数，有分数才行，没分数对于我这种人来说，我什么都不是,1,1675001128,IP属地：内蒙古
149749886352,0,清水洗后不掉色,努力学习，为人处世，有时发现活着真的好累,0,1675001057,IP属地：内蒙古
149749696880,0,清水洗后不掉色,钱，就是我读书的目标,0,1675000963,IP属地：内蒙古
149749496000,0,清水洗后不掉色,我只是坛坛众生的甲乙丙丁,0,1675000927,IP属地：内蒙古
149720410800,0,Cris0126,不读书，就不知道法律 ，解决家长里短只知道靠大嗓门。不读书，失败了就只会唉声叹气怨天尤人，给不了自己心理优势。不读书，就只能靠烟和酒精来度过百无聊赖。,1,1674991028,IP属地：山东
149708912944,0,ctfusami,@不解忆,0,1674987270,IP属地：广东
149686398528,0,孟德斯秃,兄弟们，打扰一下。最近想开始做劳动争议相关的普法视频(包括仲裁和诉讼)，如果您正在经历这样的情况或者身边有这样的情况可以联系我，仲裁咨询过程全程免费，我也可以免费为您提供其他各类案件类型的法律咨询和帮助。详情请关注B站ID:黑鸽尔,1,1674978698,IP属地：四川
149669783856,0,生米煮成大白米-,[热词系列_知识增加],0,1674971836,IP属地：安徽
149586539680,0,允山南,平常心去读就好,0,1674919238,IP属地：福建
149559417776,0,反派小布丁,谢谢老师,0,1674910200,IP属地：重庆
149530075488,0,死如秋叶染,读书是为了能自己决定自己的命运和思想,0,1674899796,IP属地：山东
149424978688,0,只想看看李白,读书，不就是为了坑人吗？,0,1674837485,IP属地：安徽
149313746048,0,世界是假的爰是真的,我是脑控武器受害者,0,1674796447,IP属地：江苏
149216830128,0,茕笙er,突然发现罗老师旁边有杯子，但他从来没喝过水[doge],2,1674739828,IP属地：安徽
149171929056,0,风雪飘飘大蓉城,醍醐灌顶,0,1674723628,IP属地：四川
149021486128,0,账号已注销,现实的社会就是比谁有钱啊，你读的再多书没钱那就被大多数人看不起，甚至会有一些根本不存在恶意诽谤。,1,1674645751,IP属地：江西
148838863840,0,洛伦比,@水泥_Y 虽然我感觉你看不进去，但还是艾特一下,1,1674553772,IP属地：云南
148792630576,0,好想吔个人,just 读 it,0,1674534330,IP属地：安徽
148746893568,0,账号已注销,没错的。我读书就是为了求答案，求自我,0,1674496061,IP属地：山东
148672827088,0,小江爱吃肉666,受益匪浅,0,1674467834,IP属地：江西
148026239552,0,k觱,@一只摸鱼的咸鱼,0,1674144996,IP属地：广东
148013302080,0,四分之三的风,@阿魈门,0,1674140530,IP属地：河南
147973067568,0,火星上的一朵小小花,如何阅读一本书,0,1674127299,IP属地：湖北
157452278320,157272894608,396164724,该，吧,0,1679539426,IP属地：山东
157572584272,157272894608,兔斯基吐司几,不需要看功利不功利。读就完事儿了,0,1679605478,IP属地：山东
157778462544,157272894608,lv6改名了,只要你真的努力了，没有考上那也是种成功,0,1679730408,IP属地：河南
158426295808,157272894608,GipsyStriker在加拿大,当你努力读书考上一所好大学 毕业面临就业问题会更破防😋,0,1680107420,IP属地：福建
160701097552,157272894608,锅盖の盖锅,必须，因为你要先有非功利性阅读的资本,0,1681457762,IP属地：湖南
160701179472,157209833680,锅盖の盖锅,有欠条吗，有证据当然随便打,0,1681457806,IP属地：湖南
160742578064,160701179472,遇见即是下下签_,回复 @锅盖の王子 :别人借他钱还能被打官司吗[藏狐],0,1681476312,IP属地：浙江
160753248096,157209833680,锅盖の盖锅,[tv_惊吓]看错了，它的这个问题属实欠打，我的意见是不可能打赢，这能打赢，法律干脆废了吧[tv_生气],0,1681480580,IP属地：湖南
157431738048,157153272160,小涵同学eulb,微信证据提前收集整理包括语音录音，都不需要有关部门，直接打电话或者发在网上引起一些人点赞他就会直接害怕的转给你，当然你自己不提前留证据我也没办法，但是第一次进入社会我也能理解的,1,1679517184,IP属地：浙江
157119200240,156746058608,小枫Geek,？？没事吧？！,0,1679318792,IP属地：广东
158121508368,157119200240,宇知波斑斑,回复 @小枫编程 : 这明显是调侃自己,0,1679924174,IP属地：浙江
155444059552,155444088064,yyuuunm,英语考试基本全程瞎写,0,1678290242,IP属地：湖北
155444381840,155444088064,yyuuunm,每天晚上敖到一点才晚,0,1678290378,IP属地：湖北
155721922352,155444088064,宇宙无敌麻辣王子,加油[打call],1,1678465501,IP属地：河南
155816285280,155444088064,哈老吴,6,0,1678531831,IP属地：广东
156029240848,155444088064,挽挽oO,和父母聊聊，不要放弃自己,0,1678642907,IP属地：云南
157394680464,155444088064,2025探月计划,加油！冷静分析一下自己的短板，多和父母同学老师沟通。你还小，还有无限的潜力！,0,1679492686,IP属地：广东
155201767056,155191131232,丿晴天5673,@对抗路ceo,0,1678154073,IP属地：天津
154870837776,154859308752,baekiyz_,好的分出来了 74/80 谢谢老师 好受多了[大哭],0,1677941829,IP属地：安徽
171731497296,154859308752,baekiyz_,希望明天中考出分政治72+！！罗翔老师请在保佑我一次！！心诚则灵 中考必过！！,0,1687698071,IP属地：安徽
155589347056,154746087344,秦正南,为什么会觉得垃圾呢？,0,1678384318,IP属地：河北
154963536864,154735839648,XN约白,加油哥们。,0,1678000408,IP属地：安徽
154204615568,154204608480,ThePrestigelevel,方向,0,1677540539,IP属地：江苏
154639716304,154204608480,不解风流见二乔,关于历史谎言太多，需要读书,0,1677819828,IP属地：北京
154067706704,154004762176,说书鬼陌繁,半夜睡不着，我又来看一遍了,1,1677438837,IP属地：安徽
154131421088,154004762176,爱创小白,那你有点焦虑呀,0,1677490207,IP属地：江西
153284489632,153284416720,白曰梦,却只能寄理想于字句之间了。,0,1676963047,IP属地：广东
155589500608,152703523104,秦正南,拿出半小时或者看的到的地方放一本书，人生除了工作还有很多事情可以做[鼓掌],0,1678384428,IP属地：河北
152322558464,151504581408,听闻你和他,我也想知道,0,1676377371,IP属地：黑龙江
151154605168,150763295280,账号已注销,像个孩子一样去探索,1,1675692317,IP属地：重庆
150979533056,150221477424,洛生奇梦,单是自己喜欢这一点，这本书就已经适合你去读了。罗老师讲的是读书不要带太多功利性目的，不然当你遭遇挫折的时候可能会撑不住。现在你想读书，书又对你有用，这已经是最理想的情况了,0,1675598571,IP属地：河南
150980229024,150979533056,該账号封禁中,回复 @经常无语菌 :嗯[tv_微笑],0,1675598872,IP属地：宁夏
147874910768,0,WeirdHue,读书不是为了炫耀，读书是为了积累。,1,1674090494,IP属地：安徽
147831601456,0,我喜欢星月童话,🙏🙏🙏我何其幸运刷到了这个视频，何其幸运看完了这个视频，🙏作为一名高中生，惭愧的是学了十几年不知道意义是什么，功利化学习把我一次次推向深渊，🙏谢谢罗老师，🙏我去悟一会儿,5,1674055006,IP属地：湖北
147823545184,0,乌龟妈妈小不点,读书是为了丰富自己的内心，不让自己空虚。非常不能接受功利性的人做所有事情都是为了提高他自己的地位，并且认为别人和他一样。,3,1674052571,IP属地：江苏
147804537552,0,zeta6_6,"就是多巴胺分泌，跟玩游戏，吃好吃的无差别。

奶茶、核桃巧克力、有趣的文章，三倍快乐。",0,1674046322,IP属地：福建
147711648400,0,Iridescennt-5,我第一次觉得读书有趣味是在初三那会偶尔看了一本有关量子力学的读物，对于当时全书找考点的物理考试来说，这种东西很吸引我,2,1674013702,IP属地：湖北
147681831040,0,账号已注销,读书能看到更好的自己，也拥有了更好的观察并热爱世界的视角[歪嘴],1,1674000818,IP属地：江西
147634445840,0,多维cell,其实自己也不知道是因为到了一定年龄开始变得成熟还是因为在经历了些无法抗拒的挫折后开始思考，才发现自己从小到大被灌输的都是来自于家长和老师成功主义的价值观，而经受过这种价值观的耳濡目染后真的很容易变得自大虚伪或是自卑抑郁，很容易养成一种做任何事都要带着目的功利性的思维习惯，就读于重点中学里会发现有很多人都是如此。,3,1673966103,IP属地：广东
147570642848,0,三秒出答案,议论文素材,0,1673945573,IP属地：上海
147445869632,0,吃饱喝足出去浪,@_豆浆油条,0,1673879181,IP属地：贵州
147349633216,0,慧1231,学以明智,0,1673845231,IP属地：广东
147342779136,0,初代超力霸,我看书是因为我喜欢吸收别人的观念来进行自省，吸取先人的智慧来完善自我[虎年],1,1673843000,IP属地：湖南
147337077456,0,杰爱玺宝,钱,0,1673841108,IP属地：江西
147317877664,0,子固啦,读书可以体认不同的人生和广袤的世界，能对抗无来由的虚无，接受自己的平庸，认识到自己的渺小，并且继续坚强地生活下去。即使我是一只虫子，但虫子从未被战胜过[生气],1,1673833313,IP属地：广西
147293563696,0,可爱的灯花,谢谢老师[给心心],0,1673805711,IP属地：广东
147287937872,0,仓促的书存在,讀書是為了精神上的富足，了解諸多他人的世界,1,1673802311,IP属地：陕西
147265491552,0,呀个没有感情的杀手,最后的冰冷 傲慢 自恋 自怜四个形容词，一下子就戳中了我,0,1673794316,IP属地：重庆
147246457856,0,云边有个小卖家,云边有个小卖家,0,1673788258,IP属地：广西
147227351648,0,缸里缸外,读书是为了稳固自己的人格，凝实自己的灵魂。不被外界因素所左右。变成行尸走肉。,0,1673781831,IP属地：广东
147193230784,0,懂人情世故的成熟人,只是20年那会没读懂这里面的话……,0,1673769596,IP属地：山西
147162773648,0,被抱的树,再刷,0,1673758023,IP属地：广东
147131803920,0,欧包飓风,👍👍👍👍👍,0,1673746247,IP属地：江西
147070677648,0,最后的生煎,@缺芯少魂の空桑少主,1,1673704887,IP属地：辽宁
147060126992,0,Forgotten-xy,[热词系列_张三],0,1673701455,IP属地：辽宁
147058361968,0,他根本没爱上过,为了不变成张三[热词系列_张三],0,1673700842,IP属地：江西
146938684832,0,彼岸花开hui,长时间积累经验,0,1673656399,IP属地：安徽
146881549376,0,雀黑墨鱼丸,罗张三老师！我想告诉您，不管您能否看到，您是值得我说我爱戴的人！[给心心],1,1673618213,IP属地：内蒙古
146828560208,0,破碎拳,一个月读几本书,2,1673600954,IP属地：河北
146816884624,0,主观权利客观法,读书,0,1673596577,IP属地：江苏
146776237680,0,洛天丶航依,many,0,1673582006,IP属地：河北
146720139616,0,天汝,对抗虚无的夜晚,0,1673540334,IP属地：北京
146645855904,0,like冰淇lin,在现在的社会我们会进行功利性阅读，并不是一开始就是这样的，是由环境社会的改变和推动促使我们会进行功利性阅读，也就是追求功利，但如果内心完全是这样，达不到真正的成功，会被许多不确定因素所阻挠。非功利性阅读也许是一种调剂，是让我们真正的获得成功,1,1673515996,IP属地：江西
146625857024,0,超高音速,字字珠玑，真正的人生态度,1,1673508381,IP属地：河北
146605893696,0,舟船伐艇舰,我想变得勇敢一点,0,1673500824,IP属地：云南
146603076752,0,小杨学习笔记,我始终记得小学同学震耳欲聋的回答:为中华民族的伟大复兴而读书！”她还是一个孩子,1,1673499929,IP属地：山东
146480995696,0,账号已注销,如何去阅读一本书,0,1673437682,未知
146439050112,0,我爱吃辣的ing,总觉得读完一本书一定要获得些什么，还是慢慢来探索吧,0,1673423356,IP属地：湖南
146399423152,0,璇瑰--无名之辈,世界上不缺少善，只是缺少发现善的眼睛,1,1673408972,IP属地：云南
146317692000,0,洛克的怀念,劈开傲慢冰冷自恋而又自怜的内心,0,1673359605,IP属地：重庆
146316278016,0,洛克的怀念,才能遏制你内心的知识优越感,0,1673359205,IP属地：重庆
146316114640,0,洛克的怀念,勇敢 正直 真心 勇气,0,1673359137,IP属地：重庆
146315718384,0,洛克的怀念,承认自己的无知乃是开启智慧的大门 苏格拉底,0,1673359044,IP属地：重庆
146315620096,0,洛克的怀念,孤标傲世 知识让人骄傲,0,1673358974,IP属地：重庆
146315217200,0,洛克的怀念,在你挫折的时候 在你低迷的时候 你是否有勇气继续地前行,1,1673358863,IP属地：重庆
146176387744,0,泡泡桔klee,谢谢老师，我初看此视频，是高中阶段，现在再看这个视频，已经是三年后，很感谢老师的教诲，谢谢您[热词系列_三连],1,1673298772,IP属地：江西
146139962320,0,7岁的月亮,等于没说，,0,1673275419,IP属地：河南
146106145072,0,yx七木,从小到大，接受的最多的是听人说读书上一个好大学，读书让自己有知识有才能，读书让自己有更多选择，而现在，读书是一种选择。,0,1673264467,IP属地：湖北
146041081856,0,一路相伴zdx,三年前的高质量视频,0,1673240098,IP属地：广西
146013786064,0,すういちめい,非功利性的读书,2,1673229645,IP属地：河南
145799073248,0,economyarts,一个人的价值，很大一部分取决于他的读书,0,1673111051,IP属地：四川
145798796288,0,青轴键仙,"先生，你说的对，但不绝对。
唉，心态吧。调整调整就好了。",0,1673110973,未知
145773798256,0,什X,看完受益匪浅，我已经准备好了与伟大的灵魂对话。,0,1673102050,IP属地：江西
145764385952,0,佳偶桥下遇,书到用时方恨少，百无一用是书生,1,1673099145,IP属地：山东
145759414720,0,云散了去听风吧,常看常新[保卫萝卜_笔芯],0,1673097564,IP属地：河南
145753702064,0,不倒翁bb,推荐罗翔老师的书，圆圈正义，法治的细节等等，每一本都引人深思，诚恳中的智慧，智慧中的坚定，读他的书有一种在阳光奔跑的快感，跑向永恒，跑向思考,1,1673095647,IP属地：江苏
145703054832,0,CD最好看,其实两年前也看到过老师的视频，但是从来没有深入思考过，直到现在终于去阅读了 如何阅读一本书。才真正明白了读书的意义。感谢罗翔老师[打call][打call][打call],0,1673077957,未知
145697714272,0,超级爱笑哒,我也越来越迷糊了，包括读研，究竟意义是什么呢？每天花时间熬那些论文是不是太惨了？每次写论文都在怀疑到底有什么用，还要花三年的时间 太烦躁了，太空虚了，时间太充裕了，找不到人生的意义。,0,1673075710,IP属地：江西
145691616656,0,天域痕,谢谢老师的讲解,0,1673073141,IP属地：新疆
145621323120,0,HooaAsd,什么时候都有人看系列,0,1673027545,IP属地：河北
145619250704,0,不逝信仰,"我不读书，我卖书，我发现收获更多。
-----一个卖书人
开玩笑~书还是要读",0,1673026142,IP属地：河北
145464175808,0,枫糖酱的鞭子,为了丰富自己和造福他人[微笑],0,1672969361,IP属地：吉林
145432496816,0,Ophy妍子,最让我享受的时光就是在书店静静看书,0,1672936637,IP属地：湖北
145417024416,0,步南洲,因为我想改变自己的命运[doge]……,1,1672930779,IP属地：安徽
145399260960,0,呼挥儿,可以换一种说法，为了40而不惑,0,1672924838,IP属地：山西
145360937888,0,靠谱的雷有志,为了成为一个有温度懂情趣会思考的人 而不是把自己的生命献给无知平庸低俗,2,1672911634,IP属地：天津
145352882896,0,紫气zky,很感恩有罗翔老师这样的人存在。,0,1672908588,IP属地：四川
145337655184,0,账号已注销,《如何阅读一本书》和《如何阅读〈如何阅读一本书〉》也都是书啊[doge],0,1672902153,IP属地：辽宁
145274794368,0,凡人第一美修,这集的知识点拉满，建议把弹幕关了细品[热词系列_燃起来了][热词系列_燃起来了],1,1672867834,IP属地：马来西亚
145178253792,0,___过往云烟,我今年27岁了还可以再读书吗？不是为了找工作而是为了我更好的更平静的生活下去，我很浮躁，我不想继续浮躁与不安下去,1,1672822217,IP属地：江苏
145014614240,0,十一挺好的,罗老师用的什么保温杯？,3,1672739606,IP属地：广东
144821347776,0,iduwlqjerurqqwer,读书，是你窥见伟大灵魂的一次机会，而只有你端正好态度，怀着谦卑，才能与之对话。最终，有所惑有所得,2,1672645064,IP属地：湖北
144803576752,0,槲寄生33258,如何论证非功利性阅读就是帮助自己走出苦难的，如何论证功利性阅读就是让人狂妄自大的,1,1672637734,IP属地：安徽
144719216752,0,天线短路宝宝55555,今年一定要好好读书 多读书！🥹,0,1672582969,IP属地：四川
144712949200,0,孔蚯_Official,那我们如何阅读《如何阅读一本书》这本书呢[doge],0,1672580954,IP属地：广西
144712817792,0,一曲荡红颜,读书是为了培养智慧 找到为之生为之死的东西  净化心灵 洗涤灵魂 从而让自己能更清醒的看待这个世界 才能更好的活出自我,2,1672580852,IP属地：福建
144679050496,0,无语の世界,非功利性阅读，是为了让我有思想，而不是生存技能,0,1672569145,IP属地：浙江
144674801408,0,Glaulix,致我们热爱的书籍，每一页都是成长的刻度。,0,1672567649,IP属地：山东
144651452752,0,肇州光和,[水稻],0,1672558543,IP属地：山西
144638518896,0,眯眼啾世界丶,人之进学在于思，思则能知是与非。,0,1672553342,IP属地：云南
144533498096,0,bili_21788790291,我前几天洗澡的时候有一个疑问，如果在公共澡堂里装摄像头和在单间里装摄像头处罚是一样的吗？,0,1672495572,IP属地：河南
144456254448,0,巅峰剑意谪仙,只有非功利性的阅读才能给我们一种真正的人生勇气去面临人生的大风大浪。,2,1672466848,IP属地：四川
144215931584,0,爱吃酥饼的玉米,为了去帮助他人，接过前人的接力棒，建设伟大祖国，让世界变得更加美好。世界上还有如此多亟待解决的问题，前人的智慧摆在我的面前，能让我去学习，思考，让我见识更加广阔的世界，探寻人生的意义。能让我拥有更多的选择，让我有能力给我的家人带来更好的生活。,2,1672330695,IP属地：河南
144164449536,0,新星之火丶,"我感激我所处的那个年代，在那个年代学生获得了空前的解放,不必学习那些后来注定要忘掉的无用的知识。我很同情现在的学生,他们即便认识到他们是在浪费青春也无计可施。我至今坚持认为人们之所以强迫年轻人读书并以光明的前途诱惑他们，仅仅是不让他们到街头闹事。——《动物凶猛》",1,1672312376,IP属地：四川
144139182384,0,加西亚c,非功利阅读,1,1672303415,IP属地：河南
144133619584,0,朝晖晚浪生,"感觉自己好骄傲
只想学自己喜欢的(我超爱古诗文和数学)
沉不住气啊，坚持不了啊
从小学就没人管我学习
一点好习惯都没有
马上中考了
怎么办
我一点也不了解自己
不想像父母一样
每天学习如同挣扎
救救迷失的灵魂……",0,1672301086,IP属地：河北
143880459984,0,事故非故,"要同时兼顾功利性读书和非功利性读书。前者是为了满足外在的物质需求，后者是为了充实内在的精神体系。

      一个只为了功利而读书的人，他的动力是贫乏的，当他遭遇挫折于失败时，没有强大的内心支撑他去面对挑战。所以功利性读书的同时，还需要非功利性读书，尤其是文史哲书籍。单从字面可能比较抽象，但视频里对于非功利性读书有个很通俗的解释：你不一定记得三天前吃的午餐是什么，但这些东西早已成为你的养分。

     我们为什么要读书？因为书是浓缩的智慧，使我们能够跟伟大的人对话，从而突破自身的狭隘与偏见，不断锤炼技能、增长见闻、健全人格。不管是功利性阅读还是非功利性，都是我们完善自我的手段，这两者没有优劣之分。",1,1672153940,IP属地：江苏
143848682512,0,做个贤任,没人整理一下罗老师讲的书单吗？,1,1672142053,IP属地：广东
143837701632,0,寂影寒枫,"当前刑法里有一个无限防卫权，讲的是对正在进行行凶、杀人、抢劫、强奸、绑架以及其他严重危及人身安全的暴力犯罪，采取防卫行为，造成不法侵害人伤亡，不属于防卫过当，不负刑事责任。
那么问题来了，张三的老婆出轨，张三进门后以为是老婆被强奸，一怒之下吧老婆的出轨对象李四打死了，请问张三最后怎么判",1,1672138021,IP属地：山东
143765003856,0,sdfblackwood,他在憋笑[doge],0,1672106780,IP属地：江苏
143480964800,0,黄胖胖大胖子,我读春秋的,1,1671946033,IP属地：云南
143462005040,0,鹤野群飞,"读书是为了丰富自己，丰富自己是为了更好的活着。
读书是为了排解寂寞，因为心灵寂寞了所以读书。
读书是为了网络跟风，这样便和朋友有了共同话题。",2,1671938678,IP属地：河北
143310189104,0,纸落叶酱,打卡群785646352诚邀大家加入,1,1671854700,IP属地：广西
143273391168,0,昊天金闋至尊蒼穹上帝,我就是纯乐子人了,1,1671819256,IP属地：山东
143121312848,0,lalalalakei,可是老师，功利性的读书我尚且做不好，考试学业，很焦虑，那么怎么去对抗这种虚无呢,1,1671749142,IP属地：河南
143076023712,0,Alpha小霸王,罗老师能够深入浅出地总结人生感悟真的很难得,1,1671714259,IP属地：广东
142939495088,0,Pre_sent,我想要读书，想要在现在读书的黄金时期取得好成绩，是为了在这个现实的世界给自己奠定下能够在未知且艰难的未来里追求自己热爱的经济基础，不少人为了热爱淡化读书，而我知道在现实里能被暂搁的只有热爱,2,1671636915,IP属地：四川
142928960352,0,热天桥,我读不懂《如何阅读一本书》，所以是不是应该去读《如何阅读如何阅读一本书》，我又读不懂《如何阅读如何阅读一本书》，是不是该去读《如何阅读如何阅读如何阅读一本书》，如果我读不懂...,1,1671632663,IP属地：广东
142785612656,0,时间和人生的意义,名利和非名利都能把人带到正负方向甚至极端，当然也有中间地带！~~所以不用纠结怎么选 其实都是对的。,1,1671553244,IP属地：广东
142783905248,0,小罗上线,要阅读文学作品、哲学作品,1,1671552399,IP属地：云南
142748793920,0,观复戴南瓜啊,想起吴军老师谈读书的目的：怡情、养性、长智，他也认为读书不能太功利，喜欢读什么就读什么，喜欢阅读就好。而罗翔老师更进一步，“要读挑战我们的书籍”，“跟人类伟大的灵魂对话，用他的利斧劈开你那冰冷、傲慢、自恋与自怜的内心。”,2,1671539089,未知
